"","x"
"5545",79.7
"5546",79.2
"5547",79.2
"5548",79
"5549",78.8
"5550",79
"5551",78.8
"5552",78.6
"5553",78.4
"5554",78.3
"5555",78.3
"5556",78.1
"5557",78.4
"5558",78.4
"5559",79.2
"5560",80.1
"5561",80.2
"5562",81.3
"5563",81.3
"5564",81.9
"5565",81.9
"5566",81.7
"5567",82
"5568",81.3
"5569",80.1
"5570",79.2
"5571",78.6
"5572",77.9
"5573",78.3
"5574",78.8
"5575",77.9
"5576",78.4
"5577",78.3
"5578",78.3
"5579",77.7
"5580",77.7
"5581",77.7
"5582",79
"5583",79.7
"5584",80.2
"5585",81
"5586",81.7
"5587",81.5
"5588",81.7
"5589",82
"5590",81.9
"5591",81.1
"5592",80.1
"5593",79
"5594",78.3
"5595",78.1
"5596",78.1
"5597",77.9
"5598",78.4
"5599",77.4
"5600",77.2
"5601",77.4
"5602",77
"5603",76.8
"5604",76.6
"5605",77.5
"5606",79.9
"5607",80.6
"5608",81.3
"5609",81.7
"5610",82.2
"5611",80.1
"5612",79.5
"5613",81
"5614",80.4
"5615",79.5
"5616",77.9
"5617",77.9
"5618",77.7
"5619",77.2
"5620",77.4
"5621",77.4
"5622",76.8
"5623",76.8
"5624",77.4
"5625",76.1
"5626",76.8
"5627",77.4
"5628",77.9
"5629",78.8
"5630",79.3
"5631",80.1
"5632",80.8
"5633",81
"5634",81.1
"5635",81
"5636",81.3
"5637",80.6
"5638",80.1
"5639",79.5
"5640",78.3
"5641",77.5
"5642",75.7
"5643",77.2
"5644",76.1
"5645",75.9
"5646",76.1
"5647",76.1
"5648",76.3
"5649",75.6
"5650",76.3
"5651",76.6
"5652",77.2
"5653",78.4
"5654",79
"5655",79.7
"5656",80.2
"5657",80.1
"5658",80.4
"5659",80.6
"5660",81
"5661",81
"5662",80.2
"5663",77.9
"5664",77.9
"5665",77.9
"5666",77.9
"5667",77.9
"5668",77.9
"5669",77.2
"5670",77.2
"5671",77.5
"5672",77.4
"5673",77.5
"5674",77.7
"5675",78.4
"5676",79.2
"5677",79.3
"5678",80.4
"5679",80.6
"5680",80.8
"5681",80.8
"5682",81.5
"5683",81.3
"5684",80.8
"5685",80.2
"5686",79.7
"5687",79.5
"5688",79
"5689",78.3
"5690",78.4
"5691",78.4
"5692",78.1
"5693",77.7
"5694",77.4
"5695",77
"5696",76.8
"5697",77.2
"5698",77
"5699",77.7
"5700",79
"5701",79.9
"5702",80.2
"5703",81.1
"5704",81.1
"5705",81.3
"5706",81.1
"5707",81.3
"5708",80.6
"5709",80.1
"5710",79.5
"5711",78.8
"5712",78.8
"5713",77.5
"5714",77.7
"5715",77.7
"5716",77.7
"5717",77.2
"5718",78.3
"5719",77
"5720",75.9
"5721",77.2
"5722",78.4
"5723",79
"5724",79.3
"5725",80.6
"5726",81.3
"5727",82
"5728",81.7
"5729",81.1
"5730",79.7
"5731",80.2
"5732",80.1
"5733",79.5
"5734",78.8
"5735",77.7
"5736",78.6
"5737",78.8
"5738",78.6
"5739",78.3
"5740",78.1
"5741",77.7
"5742",77.7
"5743",77.5
"5744",76.8
"5745",76.5
"5746",76.6
"5747",78.8
"5748",80.1
"5749",81
"5750",81.3
"5751",81.9
"5752",81.5
"5753",82
"5754",81.5
"5755",79
"5756",79
"5757",77.9
"5758",77.4
"5759",77.2
"5760",77.5
"5761",77
"5762",78.1
"5763",77.2
"5764",77.4
"5765",78.3
"5766",78.6
"5767",79.9
"5768",80.2
"5769",81.5
"5770",74.8
"5771",79.9
"5772",81.5
"5773",81
"5774",81
"5775",81.1
"5776",80.2
"5777",79.5
"5778",78.3
"5779",77.9
"5780",77.5
"5781",75.6
"5782",76.3
"5783",78.1
"5784",78.3
"5785",78.1
"5786",78.3
"5787",77.2
"5788",79.9
"5789",80.2
"5790",81.1
"5791",80.6
"5792",81.1
"5793",81.5
"5794",79.7
"5795",80.8
"5796",79.7
"5797",79.3
"5798",79.3
"5799",79.2
"5800",79.2
"5801",79
"5802",78.8
"5803",78.6
"5804",78.3
"5805",78.3
"5806",78.3
"5807",78.1
"5808",78.1
"5809",78.4
"5810",79.3
"5811",79.3
"5812",80.1
"5813",80.4
"5814",80.8
"5815",79.7
"5816",80.6
"5817",80.1
"5818",78.8
"5819",79.2
"5820",79.2
"5821",75.4
"5822",73.4
"5823",75.2
"5824",74.3
"5825",75.7
"5826",77.2
"5827",76.6
"5828",76.1
"5829",77.2
"5830",77
"5831",77
"5832",77.5
"5833",78.1
"5834",78.1
"5835",75.9
"5836",78.4
"5837",78.8
"5838",79
"5839",79
"5840",79.3
"5841",79.3
"5842",79.5
"5843",79.5
"5844",79.2
"5845",79.2
"5846",79.3
"5847",78.4
"5848",78.6
"5849",77.9
"5850",77.2
"5851",77.5
"5852",77.9
"5853",77.5
"5854",76.5
"5855",76.6
"5856",77.4
"5857",79.3
"5858",79.7
"5859",81.5
"5860",81.3
"5861",79
"5862",78.6
"5863",81.1
"5864",82.6
"5865",82
"5866",79.9
"5867",79.3
"5868",79.2
"5869",77.9
"5870",77.7
"5871",77.5
"5872",78.4
"5873",78.6
"5874",78.6
"5875",78.4
"5876",78.6
"5877",78.6
"5878",78.6
"5879",78.6
"5880",79.2
"5881",79.3
"5882",80.2
"5883",80.6
"5884",81.7
"5885",82.8
"5886",82
"5887",82.4
"5888",81.7
"5889",81
"5890",79.7
"5891",79.5
"5892",79.3
"5893",79.3
"5894",79.3
"5895",78.1
"5896",78.6
"5897",78.4
"5898",77
"5899",78.6
"5900",79
"5901",79.2
"5902",80.2
"5903",81.9
"5904",82
"5905",82
"5906",82.9
"5907",82.2
"5908",81.7
"5909",81.1
"5910",80.8
"5911",80.4
"5912",79.9
"5913",79.7
"5914",79.5
"5915",79.3
"5916",79.2
"5917",79
"5918",77.7
"5919",77.5
"5920",77.4
"5921",77.4
"5922",77.2
"5923",78.6
"5924",79.2
"5925",80.1
"5926",80.6
"5927",81.5
"5928",82.2
"5929",82.9
"5930",82.6
"5931",83.3
"5932",82
"5933",82.6
"5934",82.2
"5935",81.1
"5936",80.2
"5937",79.9
"5938",79.5
"5939",79.3
"5940",78.6
"5941",78.3
"5942",78.1
"5943",77.7
"5944",77.5
"5945",77.5
"5946",77.2
"5947",77.2
"5948",77.9
"5949",79.9
"5950",80.2
"5951",80.6
"5952",81.7
"5953",81.9
"5954",82.4
"5955",82.8
"5956",82
"5957",81.9
"5958",81.9
"5959",80.4
"5960",80.1
"5961",79.2
"5962",79
"5963",79
"5964",78.8
"5965",78.3
"5966",78.1
"5967",77.9
"5968",77.2
"5969",76.8
"5970",75.9
"5971",76.6
"5972",77.5
"5973",79.5
"5974",79.9
"5975",80.1
"5976",80.1
"5977",81.3
"5978",82.6
"5979",82.8
"5980",82.9
"5981",82.4
"5982",81.9
"5983",80.8
"5984",79.5
"5985",78.6
"5986",78.4
"5987",78.6
"5988",79
"5989",78.4
"5990",79
"5991",78.8
"5992",78.8
"5993",78.6
"5994",78.6
"5995",79
"5996",79.7
"5997",80.8
"5998",81.3
"5999",82
"6000",82.2
"6001",82
"6002",82.8
"6003",82.9
"6004",82
"6005",81.9
"6006",79.7
"6007",79.7
"6008",78.3
"6009",78.1
"6010",79
"6011",76.3
"6012",78.3
"6013",78.4
"6014",78.8
"6015",78.4
"6016",78.1
"6017",78.3
"6018",78.4
"6019",78.8
"6020",79.3
"6021",80.2
"6022",80.8
"6023",80.4
"6024",81.9
"6025",81.7
"6026",82.6
"6027",82.6
"6028",79.5
"6029",81.1
"6030",80.4
"6031",79.9
"6032",79.7
"6033",79.5
"6034",79.5
"6035",79.3
"6036",79.3
"6037",79.2
"6038",79
"6039",78.8
"6040",78.6
"6041",78.4
"6042",78.4
"6043",79
"6044",79.3
"6045",80.6
"6046",81.5
"6047",81.3
"6048",81.9
"6049",81.1
"6050",80.2
"6051",81.1
"6052",81.3
"6053",81.7
"6054",80.6
"6055",79.9
"6056",80.1
"6057",79.9
"6058",79.9
"6059",79.9
"6060",79.5
"6061",79.3
"6062",78.8
"6063",78.6
"6064",78.6
"6065",78.4
"6066",78.4
"6067",79.2
"6068",80.2
"6069",80.8
"6070",81.5
"6071",82
"6072",82
"6073",82.4
"6074",81.9
"6075",82
"6076",82.4
"6077",81.7
"6078",80.4
"6079",79.3
"6080",78.4
"6081",78.3
"6082",78.4
"6083",77.9
"6084",77.2
"6085",77.5
"6086",77.4
"6087",77
"6088",77
"6089",77.2
"6090",77.2
"6091",78.1
"6092",78.3
"6093",77.2
"6094",79.9
"6095",81.1
"6096",81.9
"6097",80.1
"6098",82
"6099",82.2
"6100",82.8
"6101",81.7
"6102",80.6
"6103",79.5
"6104",78.8
"6105",78.4
"6106",78.6
"6107",77.7
"6108",76.1
"6109",76.5
"6110",76.6
"6111",76.5
"6112",76.5
"6113",76.3
"6114",75.6
"6115",75.6
"6116",79.3
"6117",80.4
"6118",80.6
"6119",81.5
"6120",80.4
"6121",80.4
"6122",81.3
"6123",81.9
"6124",81.3
"6125",79.9
"6126",79.7
"6127",79
"6128",77.9
"6129",77.7
"6130",77.5
"6131",77
"6132",76.6
"6133",77
"6134",76.6
"6135",76.8
"6136",76.8
"6137",77
"6138",76.3
"6139",77.7
"6140",79.9
"6141",81
"6142",81.3
"6143",81
"6144",81.3
"6145",80.1
"6146",82.4
"6147",80.4
"6148",80.8
"6149",80.8
"6150",79.9
"6151",79.7
"6152",78.8
"6153",78.6
"6154",78.6
"6155",78.3
"6156",78.1
"6157",78.1
"6158",77.5
"6159",77.9
"6160",77.5
"6161",78.6
"6162",78.6
"6163",79.2
"6164",80.2
"6165",81
"6166",81.5
"6167",81.9
"6168",82.6
"6169",82.2
"6170",82.4
"6171",82.9
"6172",81.9
"6173",81.1
"6174",80.4
"6175",79.5
"6176",79.2
"6177",79
"6178",78.6
"6179",78.6
"6180",78.6
"6181",78.4
"6182",78.3
"6183",77.7
"6184",78.4
"6185",77.9
"6186",78.8
"6187",79.2
"6188",79.3
"6189",80.8
"6190",81.7
"6191",81.9
"6192",82.6
"6193",82.2
"6194",82.2
"6195",82
"6196",81.7
"6197",81.1
"6198",80.4
"6199",79.3
"6200",78.8
"6201",78.8
"6202",78.4
"6203",78.3
"6204",78.1
"6205",77.7
"6206",77.5
"6207",77.2
"6208",77.2
"6209",77.4
"6210",77.9
"6211",79.5
"6212",80.1
"6213",80.6
"6214",80.6
"6215",80.2
"6216",80.6
"6217",81.3
"6218",80.4
"6219",80.6
"6220",80.2
"6221",79.3
"6222",79.5
"6223",78.4
"6224",78.3
"6225",77.5
"6226",76.6
"6227",76.6
"6228",77
"6229",75.6
"6230",76.1
"6231",73.6
"6232",77.2
"6233",79.5
"6234",80.6
"6235",80.6
"6236",81.3
"6237",80.8
"6238",81.9
"6239",81.1
"6240",79.5
"6241",79.5
"6242",78.3
"6243",77.5
"6244",77.4
"6245",77.4
"6246",77
"6247",76.8
"6248",75.7
"6249",75.4
"6250",75.4
"6251",75.7
"6252",75.9
"6253",76.6
"6254",79
"6255",79.9
"6256",80.6
"6257",82
"6258",81.5
"6259",82
"6260",82.4
"6261",81.9
"6262",81.7
"6263",80.6
"6264",79.7
"6265",78.6
"6266",77.9
"6267",77.9
"6268",78.3
"6269",79
"6270",79.2
"6271",79.3
"6272",78.8
"6273",79
"6274",78.4
"6275",79.3
"6276",79.9
"6277",81.3
"6278",82.2
"6279",82.8
"6280",83.1
"6281",82.8
"6282",82.8
"6283",82.6
"6284",81.9
"6285",81.5
"6286",80.1
"6287",79.3
"6288",79.3
"6289",79.2
"6290",78.6
"6291",78.6
"6292",78.1
"6293",78.6
"6294",79
"6295",78.1
"6296",78.3
"6297",79.2
"6298",79.3
"6299",80.1
"6300",80.2
"6301",81.7
"6302",80.8
"6303",81.9
"6304",82.2
"6305",82.2
"6306",82.2
"6307",82.4
"6308",81.7
"6309",80.4
"6310",79.7
"6311",78.8
"6312",78.8
"6313",78.6
"6314",78.4
"6315",78.4
"6316",78.3
"6317",77.9
"6318",77.7
"6319",77.9
"6320",77.7
"6321",78.1
"6322",79
"6323",80.4
"6324",81.5
"6325",82
"6326",82.6
"6327",82.2
"6328",83.3
"6329",83.8
"6330",81.5
"6331",81.5
"6332",80.8
"6333",80.2
"6334",79.2
"6335",78.4
"6336",77.9
"6337",78.1
"6338",77.9
"6339",77.5
"6340",77.4
"6341",76.8
"6342",77
"6343",76.5
"6344",76.5
"6345",76.6
"6346",77.5
"6347",79.5
"6348",80.4
"6349",80.8
"6350",81.3
"6351",81.5
"6352",81.7
"6353",81.3
"6354",81.5
"6355",81.3
"6356",81.1
"6357",80.2
"6358",79.2
"6359",78.4
"6360",77.9
"6361",77.4
"6362",77.5
"6363",77.4
"6364",77.2
"6365",77.9
"6366",77.7
"6367",76.8
"6368",76.6
"6369",76.6
"6370",78.8
"6371",78.6
"6372",79
"6373",78.8
"6374",79.5
"6375",80.1
"6376",81
"6377",82
"6378",82.4
"6379",81.5
"6380",81
"6381",80.4
"6382",79.7
"6383",79.3
"6384",79.3
"6385",79.2
"6386",78.1
"6387",78.1
"6388",77.7
"6389",77.5
"6390",77
"6391",77
"6392",77
"6393",76.8
"6394",77.7
"6395",80.6
"6396",80.8
"6397",81.7
"6398",82.4
"6399",82.6
"6400",81.9
"6401",82.2
"6402",82
"6403",81.7
"6404",81.7
"6405",81.1
"6406",80.2
"6407",80.1
"6408",79.9
"6409",79.9
"6410",79.7
"6411",79.3
"6412",79.2
"6413",79.2
"6414",79
"6415",78.8
"6416",78.6
"6417",78.6
"6418",79.5
"6419",80.6
"6420",81.7
"6421",81.9
"6422",82.4
"6423",82.9
"6424",82.6
"6425",83.1
"6426",82.8
"6427",82.6
"6428",81.9
"6429",81.1
"6430",80.4
"6431",80.4
"6432",80.2
"6433",80.1
"6434",80.1
"6435",80.2
"6436",80.1
"6437",79.7
"6438",79.5
"6439",79.5
"6440",79.3
"6441",79.7
"6442",79.5
"6443",80.4
"6444",81.5
"6445",82
"6446",83.1
"6447",83.1
"6448",82.9
"6449",83.3
"6450",83.3
"6451",83.5
"6452",82.6
"6453",81
"6454",80.6
"6455",80.4
"6456",80.4
"6457",80.2
"6458",80.4
"6459",80.1
"6460",79.7
"6461",79.7
"6462",79.7
"6463",79.7
"6464",79.5
"6465",79.5
"6466",80.1
"6467",80.4
"6468",81.7
"6469",82
"6470",82.4
"6471",82.9
"6472",82.9
"6473",83.7
"6474",82.6
"6475",82.4
"6476",81.9
"6477",81
"6478",81
"6479",79.7
"6480",79.9
"6481",79.3
"6482",78.8
"6483",79.5
"6484",79.3
"6485",79.7
"6486",79
"6487",80.2
"6488",79.7
"6489",80.1
"6490",80.1
"6491",80.1
"6492",80.4
"6493",81.7
"6494",82.8
"6495",83.3
"6496",82.6
"6497",83.7
"6498",84
"6499",82.6
"6500",82.4
"6501",81.5
"6502",80.8
"6503",80.4
"6504",79.5
"6505",77.9
"6506",79.2
"6507",78.6
"6508",78.1
"6509",77.7
"6510",78.1
"6511",76.8
"6512",79.2
"6513",79.5
"6514",80.4
"6515",81.7
"6516",81.9
"6517",80.8
"6518",81.7
"6519",81.1
"6520",82.4
"6521",82
"6522",81.3
"6523",80.8
"6524",80.2
"6525",79.5
"6526",77.2
"6527",79.5
"6528",79.7
"6529",79.7
"6530",79.7
"6531",79
"6532",79
"6533",76.5
"6534",78.1
"6535",79
"6536",80.4
"6537",81
"6538",81.7
"6539",82.6
"6540",79.5
"6541",81
"6542",81.1
"6543",80.6
"6544",80.4
"6545",79.5
"6546",79.3
"6547",78.8
"6548",78.8
"6549",78.3
"6550",78.8
"6551",78.8
"6552",78.4
"6553",78.6
"6554",78.6
"6555",78.1
"6556",77.4
"6557",77.2
"6558",77
"6559",76.6
"6560",80.6
"6561",81.3
"6562",81.9
"6563",80.4
"6564",81.5
"6565",81.1
"6566",81.3
"6567",81.9
"6568",81.1
"6569",79.9
"6570",79.9
"6571",79.3
"6572",79.9
"6573",78.8
"6574",78.1
"6575",79
"6576",75
"6577",78.4
"6578",78.6
"6579",78.6
"6580",78.6
"6581",79
"6582",79
"6583",79.5
"6584",76.6
"6585",81.1
"6586",78.8
"6587",80.1
"6588",80.4
"6589",80.6
"6590",81.5
"6591",82.9
"6592",81.9
"6593",80.6
"6594",79.3
"6595",78.8
"6596",80.1
"6597",79.3
"6598",79.7
"6599",79.7
"6600",79.3
"6601",79.2
"6602",78.6
"6603",78.8
"6604",79
"6605",78.8
"6606",79.5
"6607",80.8
"6608",81.5
"6609",82
"6610",82
"6611",82.2
"6612",82.6
"6613",82.4
"6614",81.3
"6615",81.5
"6616",81.9
"6617",81.3
"6618",80.4
"6619",80.1
"6620",80.1
"6621",80.1
"6622",79.9
"6623",79.7
"6624",79.5
"6625",79.3
"6626",79.2
"6627",79
"6628",79
"6629",79
"6630",79.5
"6631",80.8
"6632",81.1
"6633",81.9
"6634",82.6
"6635",82.2
"6636",83.3
"6637",83.3
"6638",82.6
"6639",82.4
"6640",81.7
"6641",80.8
"6642",80.4
"6643",80.2
"6644",79.7
"6645",79.3
"6646",79.5
"6647",79.3
"6648",79.2
"6649",78.3
"6650",77.7
"6651",77.5
"6652",77.4
"6653",77
"6654",79
"6655",80.6
"6656",80.4
"6657",81.5
"6658",82.4
"6659",82.4
"6660",82.8
"6661",82.9
"6662",82.2
"6663",82.4
"6664",81.5
"6665",80.4
"6666",79.9
"6667",79.2
"6668",78.8
"6669",78.8
"6670",78.8
"6671",78.4
"6672",77.9
"6673",77.7
"6674",77.7
"6675",77.7
"6676",77.5
"6677",78.1
"6678",78.6
"6679",79.7
"6680",76.1
"6681",80.2
"6682",80.8
"6683",81.1
"6684",81.7
"6685",81.3
"6686",82.2
"6687",81.7
"6688",81.3
"6689",80.8
"6690",80.8
"6691",80.2
"6692",80.2
"6693",79.9
"6694",80.1
"6695",79.5
"6696",78.8
"6697",78.1
"6698",77.9
"6699",77.9
"6700",78.3
"6701",77.9
"6702",78.8
"6703",79.9
"6704",81.5
"6705",81.5
"6706",82.2
"6707",81.9
"6708",81.9
"6709",81.5
"6710",81.7
"6711",81.3
"6712",80.6
"6713",80.2
"6714",79.7
"6715",79.7
"6716",79.5
"6717",79.3
"6718",78.4
"6719",78.6
"6720",78.8
"6721",78.4
"6722",78.4
"6723",77.7
"6724",77.7
"6725",78.8
"6726",79.3
"6727",80.6
"6728",81.3
"6729",80.8
"6730",82.2
"6731",82
"6732",81.5
"6733",80.1
"6734",75.7
"6735",74.8
"6736",76.3
"6737",77.7
"6738",76.8
"6739",76.6
"6740",77.4
"6741",77.5
"6742",78.1
"6743",78.4
"6744",77.4
"6745",79
"6746",79.3
"6747",79.3
"6748",80.1
"6749",81.5
"6750",81.7
"6751",81.9
"6752",81.3
"6753",81
"6754",81.9
"6755",81
"6756",80.8
"6757",80.4
"6758",80.1
"6759",79.9
"6760",79.7
"6761",79.7
"6762",79.5
"6763",79.5
"6764",79.3
"6765",79.5
"6766",79.2
"6767",79.2
"6768",79.3
"6769",80.4
"6770",81
"6771",81.7
"6772",82
"6773",82
"6774",82.2
"6775",82.9
"6776",82.2
"6777",82
"6778",82.2
"6779",81.9
"6780",80.8
"6781",80.8
"6782",80.6
"6783",80.4
"6784",80.2
"6785",80.1
"6786",79.9
"6787",79.7
"6788",79.7
"6789",79.7
"6790",79.9
"6791",80.4
"6792",81
"6793",81.5
"6794",82
"6795",82.9
"6796",83.1
"6797",83.1
"6798",83.3
"6799",83.5
"6800",82.4
"6801",81.3
"6802",80.8
"6803",80.8
"6804",80.4
"6805",80.4
"6806",79.7
"6807",79.3
"6808",79
"6809",79
"6810",79
"6811",79.2
"6812",80.1
"6813",80.4
"6814",80.8
"6815",81.9
"6816",82.6
"6817",82.2
"6818",83.3
"6819",81.9
"6820",81.3
"6821",81.3
"6822",81.1
"6823",81
"6824",81.1
"6825",80.8
"6826",80.4
"6827",80.1
"6828",79.7
"6829",79.5
"6830",79.3
"6831",79.3
"6832",79.5
"6833",79.5
"6834",80.1
"6835",82
"6836",82.9
"6837",82.6
"6838",82.4
"6839",82.4
"6840",80.8
"6841",81.1
"6842",81
"6843",81.5
"6844",81.1
"6845",81
"6846",81.1
"6847",81
"6848",81
"6849",80.6
"6850",80.6
"6851",80.4
"6852",80.2
"6853",80.2
"6854",80.1
"6855",79.9
"6856",80.1
"6857",80.4
"6858",80.8
"6859",81.7
"6860",82
"6861",81.1
"6862",81.9
"6863",81.7
"6864",81
"6865",81
"6866",81
"6867",80.8
"6868",81
"6869",81
"6870",80.8
"6871",81
"6872",80.6
"6873",80.8
"6874",80.6
"6875",80.4
"6876",80.4
"6877",80.2
"6878",80.4
"6879",80.6
"6880",79.5
"6881",73.6
"6882",73.6
"6883",74.3
"6884",73.9
"6885",73.8
"6886",74.1
"6887",75.6
"6888",79.7
"6889",80.1
"6890",79.5
"6891",79.9
"6892",78.6
"6893",77.2
"6894",76.3
"6895",77.5
"6896",76.6
"6897",76.3
"6898",74.5
"6899",74.7
"6900",74.5
"6901",74.7
"6902",75.2
"6903",75.6
"6904",76.6
"6905",76.6
"6906",78.3
"6907",80.1
"6908",80.2
"6909",80.6
"6910",81.1
"6911",81.1
"6912",81.1
"6913",81.1
"6914",81.1
"6915",80.8
"6916",80.8
"6917",80.8
"6918",81
"6919",81
"6920",80.6
"6921",80.4
"6922",80.6
"6923",79.9
"6924",79.9
"6925",80.1
"6926",80.1
"6927",80.4
"6928",80.6
"6929",81
"6930",81.1
"6931",80.8
"6932",77.5
"6933",79.5
"6934",80.2
"6935",79.2
"6936",79.3
"6937",79.3
"6938",78.6
"6939",79
"6940",78.4
"6941",78.8
"6942",78.6
"6943",78.3
"6944",78.3
"6945",78.3
"6946",78.3
"6947",78.1
"6948",78.3
"6949",79.2
"6950",80.2
"6951",82.2
"6952",82.4
"6953",83.3
"6954",82.9
"6955",83.1
"6956",83.1
"6957",83.1
"6958",83.3
"6959",82.4
"6960",81.1
"6961",81
"6962",81
"6963",80.8
"6964",79.9
"6965",79.3
"6966",80.4
"6967",79.3
"6968",79.9
"6969",80.1
"6970",79.9
"6971",79.5
"6972",79.7
"6973",80.6
"6974",81.3
"6975",81.7
"6976",81.9
"6977",82.2
"6978",82.6
"6979",82.6
"6980",83.1
"6981",82.9
"6982",83.1
"6983",82.9
"6984",81.9
"6985",81
"6986",80.1
"6987",79.7
"6988",79.5
"6989",79.5
"6990",80.4
"6991",80.2
"6992",80.1
"6993",80.1
"6994",80.1
"6995",80.1
"6996",80.1
"6997",81
"6998",81.7
"6999",83.1
"7000",83.3
"7001",82.9
"7002",83.1
"7003",82.9
"7004",83.7
"7005",83.5
"7006",83.1
"7007",82.6
"7008",82.4
"7009",81.7
"7010",81.3
"7011",81.3
"7012",79.9
"7013",79.7
"7014",80.6
"7015",79.3
"7016",79.5
"7017",80.2
"7018",79.7
"7019",80.2
"7020",80.4
"7021",80.8
"7022",81.1
"7023",81.9
"7024",82.4
"7025",82.9
"7026",83.3
"7027",83.3
"7028",83.3
"7029",83.1
"7030",84.2
"7031",82.8
"7032",82.6
"7033",81.7
"7034",81.5
"7035",81.3
"7036",81.1
"7037",80.1
"7038",80.1
"7039",79.5
"7040",80.1
"7041",78.8
"7042",80.2
"7043",80.2
"7044",80.2
"7045",80.8
"7046",81.3
"7047",81.7
"7048",82.4
"7049",83.1
"7050",82.8
"7051",83.1
"7052",83.5
"7053",82.9
"7054",83.3
"7055",82.9
"7056",82.6
"7057",81.9
"7058",81.5
"7059",81.1
"7060",80.8
"7061",80.8
"7062",80.6
"7063",80.4
"7064",80.2
"7065",79.9
"7066",79.9
"7067",79.9
"7068",78.4
"7069",78.3
"7070",77.7
"7071",81.3
"7072",81.9
"7073",81.1
"7074",81.1
"7075",81
"7076",81.3
"7077",81.5
"7078",81.1
"7079",81.3
"7080",81.5
"7081",81.1
"7082",81
"7083",81
"7084",80.8
"7085",80.8
"7086",80.6
"7087",80.6
"7088",80.4
"7089",80.2
"7090",80.4
"7091",80.4
"7092",80.4
"7093",80.8
"7094",81.3
"7095",81
"7096",81.5
"7097",81.5
"7098",81.7
"7099",82
"7100",82.2
"7101",82
"7102",81.9
"7103",81.9
"7104",81.9
"7105",81.9
"7106",81.5
"7107",81.5
"7108",81.5
"7109",81.5
"7110",81.3
"7111",81.1
"7112",81
"7113",81
"7114",80.8
"7115",80.8
"7116",80.6
"7117",81.1
"7118",81.5
"7119",82
"7120",82.4
"7121",82.8
"7122",83.7
"7123",84.4
"7124",84.2
"7125",84
"7126",83.1
"7127",82.6
"7128",82.6
"7129",82.2
"7130",82.2
"7131",82
"7132",81.9
"7133",81.7
"7134",81.5
"7135",81.5
"7136",80.6
"7137",80.8
"7138",80.8
"7139",80.8
"7140",81.1
"7141",82.2
"7142",82.6
"7143",82.4
"7144",82.6
"7145",82.8
"7146",82.6
"7147",82
"7148",82.2
"7149",78.3
"7150",78.1
"7151",79
"7152",77.2
"7153",77.4
"7154",78.4
"7155",78.8
"7156",77.7
"7157",77.7
"7158",78.4
"7159",78.6
"7160",78.8
"7161",78.8
"7162",80.6
"7163",82.4
"7164",83.1
"7165",83.7
"7166",83.5
"7167",83.5
"7168",83.7
"7169",83.7
"7170",83.7
"7171",83.7
"7172",83.3
"7173",82.9
"7174",82.2
"7175",82
"7176",82
"7177",81.9
"7178",81.7
"7179",81.5
"7180",81.1
"7181",81
"7182",81
"7183",81.1
"7184",81
"7185",81
"7186",81.5
"7187",82
"7188",82.4
"7189",82.8
"7190",83.5
"7191",83.3
"7192",83.7
"7193",84
"7194",84.2
"7195",83.7
"7196",83.5
"7197",83.1
"7198",82.6
"7199",81.3
"7200",81
"7201",81.9
"7202",81.7
"7203",81.5
"7204",81.5
"7205",81.7
"7206",81.3
"7207",80.6
"7208",75.4
"7209",78.4
"7210",79.9
"7211",80.8
"7212",83.1
"7213",83.5
"7214",84
"7215",84.4
"7216",84
"7217",83.1
"7218",82.6
"7219",81.9
"7220",81.7
"7221",81
"7222",81.9
"7223",81.3
"7224",80.8
"7225",81.1
"7226",80.1
"7227",81.1
"7228",81
"7229",81.1
"7230",81
"7231",81.1
"7232",82.4
"7233",83.5
"7234",83.3
"7235",84.4
"7236",83.8
"7237",84.7
"7238",85.3
"7239",84.7
"7240",83.7
"7241",82.9
"7242",81.9
"7243",80.8
"7244",80.6
"7245",80.8
"7246",81.3
"7247",80.2
"7248",79.7
"7249",80.1
"7250",80.2
"7251",80.6
"7252",79.7
"7253",80.8
"7254",79.5
"7255",82.8
"7256",84.2
"7257",84
"7258",84.6
"7259",84.4
"7260",84
"7261",83.7
"7262",83.5
"7263",83.1
"7264",82.8
"7265",82.2
"7266",82.2
"7267",81.9
"7268",81.7
"7269",81.3
"7270",81.1
"7271",81.3
